"","Airradians_TranscriptID","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai21","Ai22","Ai23","Ai24","Ai25","Ai26","Ai27","Ai28","Ai29","Ai30","Ai31","Ai32","Ai33","Ai34","Ai35","Ai36","Ai38","Ai39","Ai40"
"227","evm.model.Contig1145.1.1","XM_022480834.1","60S ribosomal protein L23a-like","LOC111132903","GO:0003735;GO:0005840;GO:0006412;GO:0042254",4083.80931629759,0.0196509123194045,0.0845109640667392,0.232525004730581,0.816130268395964,0.998489902319727,4503.12991135859,4004.97229795247,3103.96454602541,3485.12719277738,4189.71031273373,3805.67594754035,4776.90032296078,4068.09077427953,4477.45001006768,4159.62850843638,4249.6452116237,4052.81966850643,4076.43781042099,3833.13381010745,4651.15578415402,4997.63365894733,3247.81771678041,3759.10378596993,4149.9797390117
"236","evm.model.Contig115.46","XM_022451379.1","biogenesis of lysosome-related organelles complex 1 subunit 1-like","LOC111113266","GO:0005829;GO:0032991",57.6475064025619,-0.165495133175617,0.920270903383797,-0.179833060642359,0.857283628073987,0.998489902319727,0,133.629129278979,0,71.8687280532076,109.358141758136,31.421316711115,90.7068791976041,32.3892577570026,72.9747378287432,65.3493549822655,73.3727139529488,107.931282783127,47.3817633598973,56.7871675571475,0,41.2730966448074,72.1504901667251,0,88.7085616169698
"255","evm.model.Contig1163.12","XM_022434400.1","upstream activation factor subunit spp27-like","LOC111101795","GO:0003674",87.190341629275,0.0369033236672603,1.39537944368341,0.0264468018604646,0.978900964703004,0.998489902319727,0,158.014006884632,153.767828892964,144.749691712798,0,60.0701643006611,193.245090464461,0,0,151.534736190761,143.332743535993,122.322120487544,140.539128609865,70.4160877708628,0,157.01721549655,0,0,161.607676609133
"262","evm.model.Contig117.149","XM_022478150.1","neutral and basic amino acid transport protein rBAT-like","LOC111130882","GO:0003674;GO:0005975",21.130577579541,0.189567174017685,1.76937750539288,0.10713777780033,0.914679677283025,0.998489902319727,0,28.2864580225576,0,0,0,32.3454730849714,58.1707160071592,50.8974050467184,0,28.4127630357676,50.3370944560928,0,60.2310551185135,0,29.9931230408785,62.80688619862,0,0,0
"264","evm.model.Contig117.163",NA,NA,NA,NA,35.7910753744081,0.205665730450176,1.1611718607843,0.177119113368164,0.859414828981743,0.998489902319727,0,79.0070034423161,0,84.0155553298061,0,28.6488475895461,37.4658848859669,67.5547376074627,0,36.9365919464979,50.3370944560928,26.9828206957818,69.0649432025621,78.3662912288635,0,26.0199957108569,0,29.7579717479744,65.8726942700271
"268","evm.model.Contig117.22","XM_022485093.1","OTU domain-containing protein 6B-like","LOC111135227","",25.4584975099122,0.143069238914025,0.997517466078948,0.143425297079161,0.885954305327749,0.998489902319727,64.4125862161127,45.8435698986279,0,0,17.6384099609896,30.4971603372587,32.536163190445,16.6573325607442,0,35.0424077441134,17.063421849523,52.1667866785115,49.7910055646378,43.1582473434321,0,36.7868904877631,21.9588448333511,20.1586260228214,0
"269","evm.model.Contig117.42","XM_022476336.1","tetratricopeptide repeat protein 9C-like","LOC111129850","GO:0003674",11.3120090176656,0.38753669188054,1.6999717575033,0.227966547191175,0.819672247274402,0.998489902319727,26.4551693387606,14.6309265633919,14.3039840830664,0,0,0,43.3815509205933,0,0,0,0,28.7816754088339,34.5324716012811,13.6289202137154,0,26.9172369422657,0,0,12.2962362637384
"270","evm.model.Contig117.49","XM_022479117.1","protein fem-1 homolog CG6966-like","LOC111131528","GO:0003674",328.516685590183,-0.0486289992363754,0.195560636287786,-0.248664558264237,0.803620266224858,0.998489902319727,378.423944019662,350.166842417179,218.135757266762,355.294697840505,191.670721576087,373.359175037955,380.574514894296,410.880869831691,385.866421943765,292.651459268406,198.788864546943,357.072660540846,515.577831814475,437.261190190035,222.171281784285,247.638579868845,261.414819444656,382.053959861091,282.813434065983
"273","evm.model.Contig117.70",NA,NA,NA,NA,46.8834897038971,0.0424592440722954,0.212335936153204,0.199962591549554,0.841509837833711,0.998489902319727,55.2107881852394,40.9665943774972,32.1839641868994,34.416010617029,72.905427838757,40.6628804496783,45.3534395988021,64.7785155140053,33.9882340572228,41.6720524524592,32.4205015140936,53.0662140350375,66.6557009978216,72.6875744731487,47.7668255836214,39.4786141819897,44.9633489444809,36.4775137555815,35.1321036106811
"279","evm.model.Contig118.101","XM_022476143.1","protein sel-1 homolog 1-like","LOC111129680","GO:0003674",71.0659897351943,0.0464431487819031,0.235909926196821,0.196868141712508,0.843930724991044,0.998489902319727,33.3565178619155,95.5887202141602,67.9439243945653,103.248031851087,29.3973499349827,83.1740736470692,83.8052688238734,65.7039228784911,67.9764681144457,69.1377233870345,50.3370944560928,103.434146000497,71.4741854073027,57.9229109082904,56.6536768549928,56.526197578758,84.6984015000686,66.2354855035559,103.639705651509
"282","evm.model.Contig118.138","XM_022457736.1","methionine-R-sulfoxide reductase B1-like","LOC111118331","",148.041604331184,-0.227661813066751,1.29588029063606,-0.175681206598958,0.860544400619485,0.998489902319727,305.959784526535,158.014006884632,319.455644521816,243.948781138353,0,146.940863443156,275.078470610126,0,0,141.116723077646,252.53864337294,288.716181444865,252.970431497757,0,0,58.3206800415757,115.022520555649,0,254.707751177438
"291","evm.model.Contig118.8","XM_022437441.1","coiled-coil domain-containing protein 81-like","LOC111103873","",11.3479852284249,0.626702925800114,2.87523862289348,0.217965535385524,0.827455964586511,0.998489902319727,0,0,66.7519257209765,0,23.5178799479861,0,0,0,0,0,42.6585546238074,21.5862565566254,0,0,61.0971024906785,0,0,0,0
"298","evm.model.Contig119.168","XM_022435972.1","rac guanine nucleotide exchange factor B-like","LOC111102987","GO:0003674",1809.90773434572,0.0506956597015343,0.674307379502958,0.0751818254442103,0.94007004461892,0.998489902319727,1574.65768803318,2727.20471141625,289.655677682094,2992.16845246876,5551.39556172213,179.286336528127,2113.86466303982,1925.77272549493,190.933903086164,252.873591018332,3186.59403039841,243.744813618562,276.259772810248,587.179312540905,1468.55217259413,7999.80281924137,812.477258833991,1437.02205505541,578.801406985971
"307","evm.model.Contig120.15","XM_022446114.1","ras-related protein rab7","LOC111109862","GO:0003924;GO:0043167",107.064809331979,0.046899690873062,0.973078138383209,0.048197250583583,0.961559041359489,0.998489902319727,210.491129956225,62.425286670472,160.919820934497,66.8075500212916,79.9607918231529,169.120616415707,164.652704630434,62.0022934205479,77.9730075430406,0,142.479572443517,181.684326018264,164.63155065727,0,0,171.373075199092,0,175.6680267703,144.041624803793
"312","evm.model.Contig120.3",NA,NA,NA,NA,668.984823696074,0.0258472898182335,0.173161397356876,0.149267043421714,0.881342919438716,0.998489902319727,665.980132484451,651.563929623051,730.695186909975,677.185620670365,853.699042111897,414.022055487634,658.610818521734,557.095233420446,620.785098515747,803.134101811031,804.540340205008,675.469944751071,579.021209872643,949.481441555506,547.652209598264,379.533040885947,1026.83741077861,536.603426036055,578.801406985971
"313","evm.model.Contig120.65.1",NA,NA,NA,NA,213.681686999049,-0.0723717227036183,0.482301934553853,-0.15005480492332,0.8807213766183,0.998489902319727,0,458.435698986279,197.871779815752,206.496063702174,174.032311615097,209.783496865386,244.514196097889,148.065178317726,298.896528914989,249.085222613563,173.193731772658,204.170009931416,110.022060683151,135.153458786011,305.485512453393,220.721342926579,316.834761166923,202.546194800729,204.644503532217
"321","evm.model.Contig121.58","XM_022484672.1","casein kinase II subunit alpha-like","LOC111135006","GO:0006464;GO:0016301;GO:0043167",108.705616573735,0.218755717511672,0.953492008526275,0.229425853133036,0.818537944090304,0.998489902319727,0,144.358475425466,82.2479084776317,63.770843202142,0,147.865019817012,166.624593308642,122.153772112124,153.946707200362,127.857433660954,148.45177009085,125.020402557122,200.770183728378,74.9590611754346,0,173.167557661909,0,160.309073610056,173.903912872871
"326","evm.model.Contig1210.14","XM_022476916.1","cartilage matrix protein-like","LOC111130164","",60.1302496580902,-0.0772821616575524,1.91053628042397,-0.0404505072473173,0.967733964212663,0.998489902319727,93.1682050625915,0,0,0,256.344891433049,61.9184770483738,62.1144933635767,0,0,143.01090728003,151.011283368278,59.36220553072,0,156.732582457727,0,158.811697959368,0,0,0
"332","evm.model.Contig1218.3","XM_022490152.1","mitochondrial import inner membrane translocase subunit Tim10-B-like","LOC111138275","GO:0005739;GO:0006605;GO:0007005;GO:0008565;GO:0032991;GO:0061024",8.74328789563003,0.485893908781926,2.11812745899013,0.229397861171956,0.818559698383185,0.998489902319727,0,0,28.6079681661328,22.2691833404305,0,0,22.676719799401,0,0,0,38.3926991614267,17.9885471305212,16.8646954331838,0,0,0,0,0,19.3226569858746
"341","evm.model.Contig1222.5","XM_022476935.1","estrogen sulfotransferase-like","LOC111130175","GO:0003674",28.7946844684255,0.0927445421539925,1.16895485376574,0.0793397126118426,0.936762419745358,0.998489902319727,23.0044950771831,20.4832971887486,100.127888581465,0,37.6286079167778,46.2078186928162,29.5783301731318,22.209776747659,0,0,55.4561210109497,0,36.9417138060216,0,75.5382358066571,17.9448246281771,51.2373046111526,0,30.740590659346
"344","evm.model.Contig1224.8","XM_022461625.1","uncharacterized","LOC111120702","GO:0007267;GO:0008289;GO:0043167;GO:0055085",950.463000838291,-0.035705953048716,0.175076785173305,-0.203944532185529,0.838396844685282,0.998489902319727,978.841265534141,1131.4583209023,1116.90275715277,853.314616181043,650.269380561817,1389.93118627991,809.460302404707,560.796862878389,1015.64840594525,1109.99194259732,968.349189960429,831.07087743008,1365.23724935297,1025.57624608208,539.876214735814,751.888151920622,868.942859834037,1074.16678664462,1017.07439952922
"345","evm.model.Contig1226.5","XM_022461898.1","UBA-like domain-containing protein 1","LOC111120880","GO:0003674",122.869299861531,-0.137398433655773,0.667580697435409,-0.205815467978037,0.836935058167629,0.998489902319727,251.899221095155,95.5887202141602,156.151826240141,179.165702329827,185.79125158909,121.064484975179,0,43.4941461308321,106.962971885966,143.957999381223,150.158112275802,177.187189235634,87.5358001055729,141.967918892869,171.0718869739,118.435842545969,0,127.671298144535,76.4123253532314
"375","evm.model.Contig124.53","XM_022440948.1","ER membrane protein complex subunit 3-like","LOC111106317","GO:0005575",17.5942485018315,0.225569283475285,1.56502596860555,0.144131335837366,0.885396760639082,0.998489902319727,29.905843600338,34.1388286479144,28.6079681661328,0,0,0,22.676719799401,0,22.9920406857684,24.6243946309986,0,0,51.3971670344648,0,0,21.5337895538126,38.6893932778091,0,59.7245761381579
"389","evm.model.Contig125.113","XM_022472294.1","ras suppressor protein 1-like","LOC111127185","GO:0003674",81.7353559343114,-0.0707757598659708,0.779038125780299,-0.0908501875888045,0.92761163097522,0.998489902319727,0,99.4903006310647,0,119.443801553218,143.459067682715,100.733044750339,111.411710318796,44.4195534953179,116.959511314561,100.391762726379,101.527360004662,59.36220553072,89.9450423103135,49.9727074502898,115.529066527828,113.949636388925,0,95.033522679015,91.3434693877709
"396","evm.model.Contig125.96","XM_022451624.1","serine/threonine-protein kinase tousled-like 2","LOC111113385","GO:0006464;GO:0016301;GO:0043167",49.1929902551955,0.0729970042846712,0.893076404516987,0.081736572498689,0.934856194998895,0.998489902319727,40.2578663850704,80.9577936507684,59.5999336794433,76.9299060851237,0,85.9465427686382,0,27.7622209345737,68.9761220573052,39.7778682500747,70.8132006755203,71.0547611655587,60.2310551185135,0,0,76.2655046697529,72.1504901667251,34.5576446105509,69.3859046310952
"402","evm.model.Contig126.130",NA,NA,NA,NA,3223.79203522371,-0.00334623356296343,0.093672505113688,-0.0357226868108437,0.97150348063599,0.998489902319727,3289.64279603718,2926.18531267837,2591.40511638219,3593.43640266038,3377.16756053081,2640.31476010752,3370.94369539792,3646.10501607401,3860.66352732337,2976.71047404725,3783.81379513172,2704.57806107386,3156.91036894502,2910.91020897938,3791.35292364883,3161.87809948481,3646.21390161406,2548.62629002813,3275.19035910575
"406","evm.model.Contig126.25",NA,NA,NA,NA,488.326489289276,0.0050666552937789,0.0893319224952697,0.0567171863344504,0.954770483337798,0.998489902319727,504.948666944169,420.39528992146,420.77553177687,436.273546351162,503.282630886903,515.679256611829,503.817557282345,585.782861719505,431.850503315302,549.313418691507,459.006047752168,512.673593219854,373.432541734784,491.776871044897,612.081881315706,516.810949291502,465.318378611488,465.568267669922,509.415502354876
"408","evm.model.Contig126.46","XM_022457226.1","actin-related protein 2/3 complex subunit 1A-like","LOC111117972","GO:0003674;GO:0005856;GO:0007010;GO:0032991;GO:0065003",51.2322554925389,0.122488983944696,0.927656333068156,0.132041338562927,0.894951594540216,0.998489902319727,0,0,32.1839641868994,57.6974295638427,109.358141758136,57.2976951790921,57.1847716680548,92.540736448579,58.9795826287102,26.5185788333831,98.9678467272332,31.4799574784121,72.2772661422162,0,81.0925178512642,121.127566240196,29.2784597778015,0,47.4283398744195
"409","evm.model.Contig126.48",NA,NA,NA,NA,164.034182090928,0.0291617153536221,0.141150181706902,0.206600622124429,0.836321774361882,0.998489902319727,217.39247847938,183.374279594511,143.039840830664,115.394859127685,195.198403568285,108.12629574119,189.301313108043,160.095474056042,126.956050743156,186.577143934874,168.927876310277,178.986043948686,150.97917816374,202.162316503445,124.4159177992,184.831693670225,151.620595277901,164.148811900117,165.120886970201
"414","evm.model.Contig126.96","XR_002637770.1",NA,NA,NA,4.46617988735387,-0.0323583636238952,1.54943677231773,-0.0208839522864117,0.983338228053643,0.998489902319727,0,6.82776572958287,8.34399071512206,0,8.23125798179515,6.46909461699427,8.87349905193954,6.47785155140053,0,0,0,0,12.8492917586162,0,0,20.6365483224037,0,0,6.14811813186919
"420","evm.model.Contig127.140","XM_022452438.1","CD81 antigen-like","LOC111114134","GO:0005575",266.107368783973,0.0512873159731524,0.293616787176046,0.174674331350141,0.861335538276789,0.998489902319727,263.401468633746,183.374279594511,326.607636563349,396.796357702217,214.012707526674,234.735718959506,441.703063918768,62.0022934205479,261.909333029188,232.037564792102,180.872271604943,216.761992922781,272.244369135681,286.207324488023,137.746194706257,192.009623521495,267.688775111328,451.169249082192,434.759782182179
"434","evm.model.Contig127.85","XM_022436199.1","60S ribosomal protein L24-like","LOC111103150","",3993.22569448841,0.0203375463092362,0.0853765637387947,0.238209942150611,0.811718266324911,0.998489902319727,4292.63878140237,3522.15172136054,3467.52414147001,3308.9981972667,3978.04939320185,3872.215206458,4278.99843171306,4577.06482474672,4421.46938926755,3944.63860146574,4037.20560959713,3721.83040130484,3865.22757713874,3362.93606273427,5423.20098835441,3729.83179896662,4199.36765955896,3574.79634804699,4293.14306122523
"451","evm.model.Contig130.2",NA,NA,NA,NA,21.0054962794543,0.112766915768235,0.711029739774866,0.158596623263523,0.873986689368884,0.998489902319727,26.4551693387606,12.6801363549396,39.3359562284326,16.1957697021313,0,51.7527569359542,29.5783301731318,15.7319251962584,0,10.4180131131148,26.4483038667606,13.4914103478909,22.4862605775784,38.6152739388603,24.4388409962714,0,29.2784597778015,21.1185605953367,21.0792621664087
"466","evm.model.Contig131.13.1","XM_022475829.1","calmodulin","LOC111129443","GO:0043167",664.352514399396,0.0101496046976755,0.14702860377333,0.0690314975263104,0.944964547892321,0.998489902319727,356.569673696338,785.193058902031,970.286920301337,537.497106989482,744.340900353761,606.246581249749,636.920043061438,710.712855925087,607.789597258573,666.752839239347,635.612463894731,483.89191781102,779.791393601021,564.464445518046,668.735558170699,794.058489796839,681.769849111663,619.157799272371,772.906279434984
