"","Airradians_TranscriptID","blastxEval_CvirgTranscriptID","blastxEval_CvirgProteinID","blastxEval_CvirgGeneID","blastxEval_CvirgGOterms","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ai1","Ai2","Ai3","Ai4","Ai5","Ai6","Ai7","Ai8","Ai9","Ai10","Ai11","Ai12","Ai13","Ai14","Ai15","Ai16","Ai17","Ai18","Ai19","Ai20"
"1465","evm.model.Contig410.5","XM_022488691.1","39S ribosomal protein L44, mitochondrial-like","LOC111137288","GO:0004518",30.7872520080161,1.01270732222066,0.755463465832018,1.34051131262229,0.180079168968012,NA,0,26.5774530093294,21.7020921824655,59.1141113772956,0,0,26.3372909441811,41.6697944594707,28.466109404625,0,31.3192725000008,42.6785697628732,55.0330692325912,39.933546765654,24.6763059444083,60.4820213991851,51.1058126632277,42.5353927057784,18.9745142528444,45.1396835563917
"1467","evm.model.Contig412.12",NA,NA,NA,NA,32.3644329192261,0.203596579243027,0.485049473005605,0.419743944842249,0.674672518535565,NA,46.5787787662841,50.4971607177258,0,13.6417180101451,14.6403090141761,48.5410669669574,12.0712583494163,42.6619324227915,26.7408906528295,45.8780765312644,16.3404900000004,31.4049852972086,20.382618234293,43.4060290931021,41.7599023674602,43.0705303903288,9.29196593876867,28.9240670399293,36.2240726645212,75.2328059273195
"1470","evm.model.Contig412.39","XM_022459633.1","peptidyl-tRNA hydrolase ICT1, mitochondrial-like","LOC111119444","GO:0005840;GO:0006457;GO:0008135",50.2793970927248,0.190880286079406,0.30158998912945,0.632913203221328,0.52679032523615,NA,36.0985535438702,65.1147598728569,44.3906431004976,15.4606137448311,36.6007725354403,36.8912108948876,75.7197114645205,73.4182092857341,34.5043750359091,52.4320874643021,16.3404900000004,35.4312654635174,57.0713310560205,39.0654261837919,74.9780065233945,65.0639927173052,43.6722399122127,90.1750325362502,38.8115064262727,74.3477140928805
"1473","evm.model.Contig412.66",NA,NA,NA,NA,38.5899762723419,0.305673348066727,0.514891956628917,0.593665028422702,0.552736177887576,NA,25.6183283214563,30.5640709607288,57.2146066628636,24.5550924182612,42.700901291347,17.4747841081047,34.0190008029005,8.92924166988658,53.4817813056591,50.5595129120056,24.5107350000006,43.4838257961349,62.1669856145937,0,107.247021989159,64.1475984536811,8.3627693448918,39.9832691434317,42.261418108608,34.5185815431231
"1479","evm.model.Contig413.5","XM_022466971.1","titin-like","LOC111124106","GO:0003674",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1480","evm.model.Contig413.50","XM_022439368.1","serine-threonine kinase receptor-associated protein-like","LOC111105199","GO:0003674",25.4224116700922,1.40475200862045,1.56257911877981,0.898995763950438,0.36865491698671,NA,33.769614605556,0,0,0,0,80.5781711651492,0,0,25.0156719010341,0,0,58.7836904281083,0,59.0321995666189,27.523572014917,32.0737992268406,0,60.4002576422053,56.9235427585332,74.3477140928805
"1489","evm.model.Contig414.55",NA,NA,NA,NA,7.60078622532467,-0.149809196563962,1.84413961022132,-0.0812352794406837,0.935254843283161,NA,0,0,6.9052111489663,0,28.0605922771709,16.5039627687655,28.5320651895295,0,0,0,0,0,20.382618234293,0,11.3890642820346,0,0,21.2676963528892,18.9745142528444,0
"1492","evm.model.Contig415.43","XM_022469489.1","inverted formin-2-like","LOC111125557","GO:0007010;GO:0008092;GO:0019899",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1494","evm.model.Contig416.13",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1495","evm.model.Contig416.16",NA,NA,NA,NA,9.42634719699772,0.49803912388202,1.20469660883247,0.41341456448914,0.679302905633037,NA,0,0,0,31.8306753570053,0,7.76657071471318,0,9.92137963320731,6.90087500718182,21.5346073514098,12.2553675000003,0,9.17217820543186,32.1204615288956,0,22.9098565906004,7.43357275101494,18.7155727905425,0,7.96582650995148
"1496","evm.model.Contig416.2","XM_022443731.1","uncharacterized","LOC111108127","",0,0,0,0,1,NA,0,0,81.876075052029,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3802739734441,0,0,0
"1499","evm.model.Contig416.37","XM_022440708.1","rootletin-like","LOC111106156","GO:0008219",47.0759522572731,-0.318427179323199,0.490490247208904,-0.649201856989378,0.516207911576566,NA,83.8418017793114,23.9197077083964,63.1333590762633,60.0235592446386,0,51.4535309849748,19.7529682081358,70.4417953957719,68.1461406959205,81.456993024898,27.2341500000007,36.2365214967791,47.8991528505886,17.3624116372409,69.2834743823772,16.4950967452323,99.4240355448248,15.3127413740802,40.5364622674403,49.565142728587
"1500","evm.model.Contig416.54","XM_022445582.1","39S ribosomal protein L42, mitochondrial-like","LOC111109464","",27.4393578317845,-0.0554805116743496,0.824266562632174,-0.0673089437198335,0.946335756979013,NA,0,34.5506889121282,11.8375048267994,30.9212274896623,62.2213133102485,45.6286029489399,21.9477424534842,27.7798629729805,44.8556875466818,0,25.8724425000007,25.7681930643763,21.4017491460077,50.3509937479985,0,44.9033189175768,0,16.1634492281958,14.6621246499252,69.9222549206852
"1501","evm.model.Contig416.7","XM_022449759.1","ADP-ribosylation factor 2","LOC111112319","GO:0043167",28.4261091257532,0.0889532840286102,0.401928981520177,0.22131592425152,0.824846451634201,NA,23.2893893831421,27.9063256597958,36.4989732159647,15.4606137448311,31.7206695307149,23.2997121441395,28.5320651895295,33.7326907529049,34.5043750359091,20.5983200752616,27.2341500000007,24.1576809978527,40.7652364685861,9.54932640048247,39.8617249871211,33.9065877540886,0,55.2960105175119,24.1493817763474,38.0589488808793
"1519","evm.model.Contig42.102","XM_022453660.1","retinol dehydrogenase 13-like","LOC111115080","",40.0195129600449,-1.10103029929377,1.48225816398643,-0.742806028021883,0.457599125404175,NA,69.8681681494262,75.7457410765887,65.1062765473965,0,82.9617510803314,0,0,77.3867611390171,68.1461406959205,106.736749480901,0,0,22.4208800577223,0,93.9597803267855,0,0,0,68.1357557261231,69.9222549206852
"1522","evm.model.Contig42.146",NA,NA,NA,NA,32.6052295999393,0.142674709780943,0.883172557850751,0.16154794271252,0.871661854372931,NA,64.0458208036407,0,31.5666795381316,0,15.8603347653575,9.70821339339147,80.1092599552174,51.591174092678,12.9391406384659,44.0055019789679,65.3619600000017,9.6630723991411,29.5547964397249,87.6801787680663,34.1671928461038,65.9803869809292,25.0883080346754,0,0,24.7825713642935
"1540","evm.model.Contig420.79","XM_022460309.1","ATP-dependent Clp protease proteolytic subunit-like","LOC111119809","GO:0008233",18.8597531770398,-0.0658430298851918,0.995876983226398,-0.0661156257190286,0.947285770546422,NA,0,0,20.7156334468989,16.3700616121742,21.9604635212642,22.3288908048004,0,16.8663453764524,43.1304687948864,51.4958001881539,0,39.4575456298261,0,15.6261704735168,26.5744833247474,0,45.5306330999665,20.4169884987736,17.2495584116767,19.4720203576592
"1548","evm.model.Contig421.69","XM_022488951.1","tubulin beta chain","LOC111137486","GO:0003924;GO:0005198;GO:0005856;GO:0008150;GO:0043167",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1556","evm.model.Contig423.7","XM_022489086.1","ribonuclease H2 subunit A-like","LOC111137577","GO:0003723;GO:0004518",28.1643216690652,0.955268123186981,0.700520643758586,1.36365449283774,0.172676332850805,NA,15.1381030990423,17.2753444560641,13.8104222979326,40.9251540304354,0,0,16.4608068401132,18.8506213030939,14.6643593902614,54.3046620165986,23.1490275000006,42.6785697628732,65.2243783497377,56.4278378210328,22.7781285640692,40.3213475994567,74.3357275101494,35.7297298728539,11.2122129675899,0
"1557","evm.model.Contig423.88","XR_002638265.1",NA,NA,NA,20.8974985169231,0.288486276214069,0.76721873220967,0.376015683797499,0.706905236232444,NA,0,15.9464718055976,12.823963562366,0,28.0605922771709,28.1538188408353,13.1686454720905,34.7248287162256,31.9165469082159,23.4071819037063,16.3404900000004,26.573449097638,0,26.9117380377233,18.0326851132215,33.9065877540886,0,34.8790220187383,47.436285632111,25.6676631987325
"1577","evm.model.Contig43.13","XM_022485983.1","splicing factor, suppressor of white-apricot homolog","LOC111135697","GO:0003723;GO:0034641",26.9399233207912,0.354819756296079,1.79075678597631,0.19813955701563,0.842935876288119,NA,44.2498398279699,0,79.9031575808957,74.5747251221267,0,0,0,37.7012426061878,0,0,0,0,0,0,0,84.3082722534095,40.8846501305821,38.2818534352006,36.2240726645212,102.67065279493
"1581","evm.model.Contig43.64","XM_022450890.1","ATP-dependent RNA helicase DDX42-like","LOC111112987","GO:0043167",39.5784355204697,0.81873160806842,0.917649669960239,0.892204982870964,0.372283071866328,NA,0,45.1816701158599,38.4718906870979,59.1141113772956,0,0,49.3824205203395,34.7248287162256,59.5200469369432,0,0,75.6940671266052,38.7269746451568,29.5160997833095,77.8252725939032,32.0737992268406,96.6364457631942,34.0283141646227,56.0610648379494,64.6117039140509
"1583","evm.model.Contig430.31","XM_022487398.1","protein SCO1 homolog, mitochondrial-like","LOC111136505","GO:0005739;GO:0006810;GO:0042592;GO:0043167;GO:0065003",33.5180456417574,1.04320764976513,0.617602535061997,1.68912462391432,0.0911955499037317,NA,25.6183283214563,0,19.7291747113323,46.3818412344934,0,19.4164267867829,0,19.8427592664146,41.4052500430909,45.8780765312644,70.8087900000018,53.146898195276,40.7652364685861,58.1640789847569,42.7089910576298,43.0705303903288,49.2474194754739,25.521235623467,48.2987635526949,20.3571121920982
"1588","evm.model.Contig434.55","XM_022463224.1","uncharacterized","LOC111121795","GO:0008233",9.37540994188854,-0.319364781623766,1.38090525740661,-0.231272044125276,0.817103463555121,NA,0,35.8795615625946,4.93229367783307,0,0,31.0662828588527,0,23.8113111196976,0,8.42658548533427,6.80853750000018,0,22.4208800577223,25.1754968739992,4.74544345084775,10.0803368998642,0,0,0,14.1614693510249
"1590","evm.model.Contig434.65","XM_022463196.1","DNA-binding transcriptional regulator BolA-like","LOC111121765","",15.2130452235117,0.476267568806382,1.92924339397779,0.246867539001595,0.805010739035314,NA,48.9077177045983,0,0,0,0,20.3872481261221,20.85035533081,0,37.0922031636023,0,0,0,22.4208800577223,0,49.3526118888166,48.5688959720729,56.6809922264889,0,0,0
"1598","evm.model.Contig436.47","XM_022461188.1","cocaine esterase-like","LOC111120469","",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1600","evm.model.Contig436.60",NA,NA,NA,NA,26.475834043488,-0.706744362298117,0.489304268199142,-1.44438626071923,0.148630353300345,NA,19.7959809756708,25.2485803588629,79.9031575808957,20.9173009488892,68.3214420661553,30.0954615195136,19.7529682081358,27.7798629729805,23.2904531492386,13.1080218660755,24.5107350000006,24.9629370311145,36.6887128217274,26.0436174558613,31.3199267755952,17.4114910088563,7.43357275101494,0,26.7368155380989,6.19564284107337
"1601","evm.model.Contig436.61","XM_022463599.1","neuronal acetylcholine receptor subunit alpha-5-like","LOC111122060","GO:0005886;GO:0007165;GO:0022857",0,0,0,0,1,NA,0,0,21.7020921824655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1608","evm.model.Contig438.39","XM_022431643.1","S-phase kinase-associated protein 1","LOC111099982","GO:0009056",48.6014592646687,-0.266804507237687,0.260353527972744,-1.02477776781123,0.305468058848962,NA,71.0326376185833,30.5640709607288,76.9437813741959,40.0157061630924,69.5414678173366,77.6657071471318,51.5771947656879,47.6226222393951,37.9548125395,27.1523310082993,64.0002525000017,21.7419128980675,38.7269746451568,41.6697879293781,72.1307404528859,52.2344730265689,30.6634875979366,37.431145581085,27.5992934586828,55.7607855696604
"1612","evm.model.Contig439.5","XM_022485302.1","probable RNA methyltransferase Y17G7B.18","LOC111135338","GO:0008168",38.7396357288079,-0.0219421970015996,0.555544896310397,-0.0394967124121324,0.968494374588405,NA,30.2762061980847,39.866179513994,26.6343858602986,22.7361966835752,0,73.7824217897752,69.1353887284753,30.7562768629427,66.420921944125,30.8974801128923,0,22.5471689313292,25.4782727928663,21.7030145465511,58.8434987905122,48.5688959720729,26.9467012224291,59.5495497880898,56.9235427585332,63.7266120796118
"1624","evm.model.Contig440.76","XM_022436037.1","uncharacterized","LOC111103039","GO:0003674;GO:0007165;GO:0008283;GO:0040007",17.8365371448182,-0.426261869884295,0.773356384088447,-0.551184264660501,0.58150736566804,NA,23.2893893831421,0,42.4177256293644,0,0,7.76657071471318,34.0190008029005,35.7169666795463,29.3287187805227,31.8337673890406,12.2553675000003,0,11.2104400288612,24.3073762921372,28.4726607050865,17.4114910088563,21.3715216591679,10.2084942493868,12.0746908881737,15.0465611854639
"1632","evm.model.Contig441.27","XM_022487719.1","S-formylglutathione hydrolase-like","LOC111136681","GO:0003674;GO:0009056;GO:0044281",7.81083646360266,6.35526323584913,2.55298869286158,2.48934249243606,0.0127979611957803,NA,0,0,0,0,0,0,0,0,0,0,0,21.7419128980675,0,0,27.523572014917,0,57.6101888203657,49.3410555387029,0,0
"1636","evm.model.Contig441.57","XM_022436708.1","cleavage stimulation factor subunit 3-like","LOC111103429","GO:0003674;GO:0005634;GO:0006397",31.1425755622416,0.184120035738402,0.223550280507766,0.823618003610628,0.410156643001231,NA,20.9604504448279,14.6175991551311,30.580220802565,21.8267488162322,28.0605922771709,34.9495682162093,28.5320651895295,39.6855185328293,31.0539375323182,41.1966401505231,12.2553675000003,38.6522895965644,50.9565455857326,30.3842203651715,30.3708380854256,38.4885590722087,30.6634875979366,37.431145581085,25.0118596969313,37.1738570464402
"1642","evm.model.Contig442.50",NA,NA,NA,NA,49.0562197674653,-0.669351488971332,0.521091366632882,-1.28451847762602,0.198960602560892,NA,74.5260460260546,67.7725051737899,0,65.4802464486966,18.3003862677202,76.6948858077926,68.0380016058011,111.119451891922,47.443515674375,73.0304075395637,29.9575650000008,33.0154973637321,45.8608910271593,92.0207816773765,15.1854190427128,14.6623082179843,61.3269751958732,13.6113256658491,14.6621246499252,58.4160610729775
"1644","evm.model.Contig443.17","XM_022478161.1","protein SREK1IP1-like","LOC111130891","GO:0043167",48.1780973054,-0.326435226902933,1.01329021925416,-0.322153733155747,0.747336233073908,NA,0,102.323194085918,62.1469003406967,0,0,25.2413548228178,53.7719690110363,138.899314864902,107.826171987216,45.8780765312644,27.2341500000007,16.9103766984969,45.8608910271593,0,18.981773803391,32.0737992268406,0,85.9214932656724,83.6603582966322,116.832122145955
"1646","evm.model.Contig443.37","XM_022467184.1","tRNA-splicing endonuclease subunit Sen34-like","LOC111124329","GO:0004518;GO:0005634;GO:0006399;GO:0032991",23.6234308821993,0.317080627342761,0.912906344368947,0.347330949443609,0.728342702075752,NA,0,25.2485803588629,14.7968810334992,12.7322701428021,0,20.3872481261221,0,42.6619324227915,45.7182969225795,48.6869383597091,23.1490275000006,26.573449097638,0,36.4610644382058,16.1345077328824,31.1574049632166,56.6809922264889,0,18.9745142528444,53.1055100663432
"1680","evm.model.Contig460.14","XM_022468438.1","titin-like","LOC111125025","GO:0004672;GO:0005089;GO:0005524;GO:0006468;GO:0035023;GO:0043087",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1682","evm.model.Contig463.22",NA,NA,NA,NA,24.945981653526,1.30447287166935,1.1235149267037,1.16106412177056,0.245615823979627,NA,0,0,0,18.1889573468602,0,56.3076376816705,28.5320651895295,0,40.5426406671932,0,25.8724425000007,37.8470335633026,65.2243783497377,26.0436174558613,48.4035231986471,69.6459640354252,19.5131284714142,22.9691120611203,0,39.8291325497574
"1684","evm.model.Contig463.33","XM_022434735.1","uncharacterized","LOC111102081","GO:0043167",47.4325881857225,-0.106363673330141,0.424660526175999,-0.250467530589502,0.802225811431267,NA,39.5919619513415,46.5105427663264,31.5666795381316,30.0117796223193,0,64.0742083963837,65.8432273604526,67.4653815058097,59.5200469369432,87.0747166817875,34.0426875000009,26.573449097638,39.7461055568714,29.5160997833095,35.1162815362734,22.9098565906004,51.1058126632277,46.7889319763562,87.1102699789675,84.0837242717101
"1687","evm.model.Contig463.49","XM_022459618.1","39S ribosomal protein L45, mitochondrial-like","LOC111119427","",29.4047683838992,1.83770290583488,1.38617385554932,1.32573767603388,0.184926603184666,NA,0,0,0,68.2085900507256,0,60.1909230390271,0,0,0,0,0,67.6415067939877,68.2817710848816,31.2523409470335,30.3708380854256,76.0607238807934,71.5481377285188,61.2509654963209,26.7368155380989,26.5527550331716
"1690","evm.model.Contig463.60","XM_022460038.1","dnaJ homolog subfamily C member 9-like","LOC111119641","",29.728479531606,-0.361012248219999,0.813225317774186,-0.44392647440945,0.657095743074609,NA,59.3879429270123,26.5774530093294,64.1198178118299,17.2795094795172,0,49.5118883062965,0,26.7877250096597,48.3061250502727,42.1329274266714,34.0426875000009,0,49.9374146740179,46.0103908386883,20.8799511837301,17.4114910088563,20.4423250652911,51.0424712469341,20.6994700940121,0
"1702","evm.model.Contig466.20","XM_022472871.1","ankyrin repeat domain-containing protein 54-like","LOC111127614","GO:0003674",42.2174740967441,-0.138845336536756,0.291482253393927,-0.476342332749541,0.633830511055488,NA,71.0326376185833,18.6042171065305,77.9302401097625,29.1023317549763,59.7812618078858,24.2705334834787,38.4085492935974,18.8506213030939,66.420921944125,38.3877783220784,28.5958575000007,62.0047145611554,39.7461055568714,28.6479792014474,54.0980553396644,37.5721648085847,27.875897816306,32.3268984563916,51.7486752350302,38.9440407153184
"1709","evm.model.Contig467.33","XM_022470603.1","histone H2A-like","LOC111126163","GO:0003677;GO:0005634;GO:0005694;GO:0032991",27.008579160191,-0.0544238804893176,0.485084661964657,-0.112194601801866,0.910669109285113,NA,57.0590039886981,63.7858872223905,33.5395970092649,23.6456445509182,14.6403090141761,26.212176162157,14.2660325947647,32.7405527895841,9.488703134875,0,46.2980550000012,10.4683284324029,29.5547964397249,34.7248232744817,16.1345077328824,10.0803368998642,36.2386671611978,29.7747748940449,26.7368155380989,24.7825713642935
"1726","evm.model.Contig472.28","XM_022487341.1","tRNA-dihydrouridine(20) synthase [NAD(P)+]-like","LOC111136468","GO:0006399;GO:0016491;GO:0043167",15.9775112145144,0.383742236196115,0.612112185700741,0.62691487795952,0.530715034207331,NA,0,15.9464718055976,12.823963562366,10.0039265407731,0,10.6790347327306,28.5320651895295,11.9056555598488,9.488703134875,39.3240655982266,0,16.1051206652352,12.2295709405758,24.3073762921372,25.6253946345779,32.9901934904646,17.6547352836605,12.7606178117335,25.0118596969313,14.1614693510249
